fips,state,county,lat,lon,total_population,area_sqmi,population_density_per_sqmi,num_deaths,years_of_potential_life_lost_rate,percent_fair_or_poor_health,average_number_of_physically_unhealthy_days,average_number_of_mentally_unhealthy_days,percent_low_birthweight,percent_smokers,percent_adults_with_obesity,food_environment_index,percent_physically_inactive,percent_with_access_to_exercise_opportunities,percent_excessive_drinking,num_alcohol_impaired_driving_deaths,num_driving_deaths,percent_driving_deaths_with_alcohol_involvement,num_chlamydia_cases,chlamydia_rate,teen_birth_rate,num_uninsured,percent_uninsured,num_primary_care_physicians,primary_care_physicians_rate,num_dentists,dentist_rate,num_mental_health_providers,mental_health_provider_rate,preventable_hospitalization_rate,percent_with_annual_mammogram,percent_vaccinated,high_school_graduation_rate,num_some_college,population,percent_some_college,num_unemployed_CHR,labor_force,percent_unemployed_CHR,percent_children_in_poverty,eightieth_percentile_income,twentieth_percentile_income,income_ratio,num_single_parent_households_CHR,num_households_CHR,percent_single_parent_households_CHR,num_associations,social_association_rate,annual_average_violent_crimes,violent_crime_rate,num_injury_deaths,injury_death_rate,average_daily_pm2_5,presence_of_water_violation,percent_severe_housing_problems,severe_housing_cost_burden,overcrowding,inadequate_facilities,percent_drive_alone_to_work,num_workers_who_drive_alone,percent_long_commute_drives_alone,life_expectancy,num_deaths_2,age_adjusted_death_rate,num_deaths_3,child_mortality_rate,num_deaths_4,infant_mortality_rate,percent_frequent_physical_distress,percent_frequent_mental_distress,percent_adults_with_diabetes,num_hiv_cases,hiv_prevalence_rate,num_food_insecure,percent_food_insecure,num_limited_access,percent_limited_access_to_healthy_foods,num_drug_overdose_deaths,drug_overdose_mortality_rate,num_motor_vehicle_deaths,motor_vehicle_mortality_rate,percent_insufficient_sleep,num_uninsured_2,percent_uninsured_2,num_uninsured_3,percent_uninsured_3,other_primary_care_provider_rate,percent_disconnected_youth,average_grade_performance,average_grade_performance_2,median_household_income,percent_enrolled_in_free_or_reduced_lunch,segregation_index,segregation_index_2,homicide_rate,num_deaths_5,suicide_rate_age_adjusted,num_firearm_fatalities,firearm_fatalities_rate,juvenile_arrest_rate,average_traffic_volume_per_meter_of_major_roadways,num_homeowners,percent_homeowners,num_households_with_severe_cost_burden,percent_severe_housing_cost_burden,population_2,percent_less_than_18_years_of_age,percent_65_and_over,num_black,percent_black,num_american_indian_alaska_native,percent_american_indian_alaska_native,num_asian,percent_asian,num_native_hawaiian_other_pacific_islander,percent_native_hawaiian_other_pacific_islander,num_hispanic,percent_hispanic,num_non_hispanic_white,percent_non_hispanic_white,num_not_proficient_in_english,percent_not_proficient_in_english,percent_female,num_rural,percent_rural,num_housing_units,num_households_CDC,num_below_poverty,num_unemployed_CDC,per_capita_income,num_no_highschool_diploma,num_age_65_and_older,num_age_17_and_younger,num_disabled,num_single_parent_households_CDC,num_minorities,num_limited_english_abilities,num_multi_unit_housing,num_mobile_homes,num_overcrowding,num_households_with_no_vehicle,num_institutionalized_in_group_quarters,percent_below_poverty,percent_unemployed_CDC,percent_no_highschool_diploma,percent_age_65_and_older,percent_age_17_and_younger,percent_disabled,percent_single_parent_households_CDC,percent_minorities,percent_limited_english_abilities,percent_multi_unit_housing,percent_mobile_homes,percent_overcrowding,percent_no_vehicle,percent_institutionalized_in_group_quarters,percentile_rank_below_poverty,percentile_rank_unemployed,percentile_rank_per_capita_income,percentile_rank_no_highschool_diploma,percentile_rank_socioeconomic_theme,percentile_rank_age_65_and_older,percentile_rank_age_17_and_younger,percentile_rank_disabled,percentile_rank_single_parent_households,percentile_rank_household_comp_disability_theme,percentile_rank_minorities,percentile_rank_limited_english_abilities,percentile_rank_minority_status_and_language_theme,percentile_rank_multi_unit_housing,percentile_rank_mobile_homes,percentile_rank_overcrowding,percentile_rank_no_vehicle,percentile_rank_institutionalized_in_group_quarters,percentile_rank_housing_and_transportation,percentile_rank_social_vulnerability
37177,North Carolina,Tyrrell,35.8172125839255,-76.2089544522831,4128,390.77803769247396,10.5635414527788,61.0,7560.3825346,23.023572917,4.6864883299,4.4057244485,8.0985915493,20.827439448,43.3,6.3,27.4,59.223961878999994,14.271282925,,,,16.0,394.9,30.944625406999997,463.0,17.0095518,,,,,,,3948.0,40.0,40.0,89.4,315,964,32.676348548,92.0,1457.0,6.3143445436,35.1,71500.0,13708.0,5.215932302300001,283.0,530.0,53.396226415,7,17.275419546,8.5,211.18012422,20.0,97.51816275799999,7.9,False,16.494845361,13.87925052,2.0618556701,0.5498281787,76.732026144,1530.0,36.5,78.270262736,61.0,408.41865299,,,,,15.077784187,14.433063506,12.9,,,830,20.4,270.78427864,6.1444129486,,,,,36.961251433,414.0,20.940819423,54.0,6.8181818182,,,3.0154749995,2.6123430629,36765.0,97.893030794,,,,,,,,,68.816244067,1171,71.796443899,223.0,15.037086985999998,4131,18.639554587,19.341563786,1540,37.279109175,43,1.0409101912,90,2.1786492375,1,0.0242072137,372,9.0050835149,2044,49.479544903999994,33,0.8245877061,44.541273299,4407.0,100.0,2048,1457,905,206,17042.0,842,829,717,736,108,1981,78,0,646,33,175,552,25.3,12.9,27.0,20.1,17.4,20.5,7.4,48.0,2.0,0.0,31.5,2.3,12.0,13.4,0.9086,0.9545,0.9545,0.9605,0.9764,0.7593,0.0509,0.851,0.3416,0.4769,0.8739,0.758,0.8704,0.0,0.9497,0.616,0.9491,0.9628,0.9279999999999999,0.9573
37179,North Carolina,Union,34.9884194150015,-80.5307259099551,217614,631.699664431784,344.489655848946,2178.0,5701.6359567,13.910283688,3.55617727,3.7338203996,7.6867643526,14.670660455,32.1,8.6,21.5,65.00804801,18.995854551,32.0,113.0,28.318584071,815.0,352.3,14.026717557000001,21198.0,10.467217729,152.0,65.69677,64.0,27.12922,287.0,121.6576,4974.0,44.0,51.0,92.6,36205,53924,67.140790743,4151.0,121250.0,3.4235051546,9.4,142722.0,34549.0,4.1310023445,13355.0,62211.0,21.467264632,188,8.1256537261,417.0,188.22616028,526.0,46.335855672,10.9,True,12.799944679000001,10.729253982000001,2.1436968398,0.5117211811,82.072199562,108117.0,48.3,79.692419786,2178.0,291.72197865,84.0,33.400664832,86.0,5.1205715987,10.673817655,11.293316456,9.0,,,21200,9.5,7679.860135600001,3.8152833374,95.0,13.691128149,173.0,11.114923165999999,30.98669934,18496.0,13.285924649000002,3068.0,4.5981835077,52.13897,2.7692101381,3.464755027,3.5350096974,80428.0,30.303574636,31.645971920999997,25.959608103,2.9554130961,112.0,10.007638802999999,81.0,7.135369409500001,14.408163265,50.315040554,60516,80.510876073,6939.0,9.4827468398,235908,26.830374553000002,12.68630144,27539,11.673618529,1515,0.6421995014999999,7903,3.3500347593,172,0.0729097784,26958,11.42733608,168967,71.624107703,5613,2.6302841157,50.831680146000004,54931.0,27.289211692,76549,72304,20772,7538,31185.0,14873,24625,61945,20390,5895,57816,6037,1270,4266,1551,1762,2127,9.7,6.8,10.8,11.3,28.5,9.4,8.2,26.6,3.0,1.7,5.6,2.1,2.4,1.0,0.1328,0.4957,0.1172,0.3601,0.235,0.0627,0.9542,0.0462,0.4585,0.1726,0.6606,0.8392,0.7988,0.3079,0.2572,0.5829,0.042,0.1582,0.0579,0.1824
37181,North Carolina,Vance,36.364899779657605,-78.4079305916599,44508,252.39711138617199,176.341162367354,899.0,13140.834692,23.880031144,4.7571807619,4.5744838895,12.541338082000001,20.209525704,34.3,6.2,37.2,74.783144732,12.941626326,20.0,45.0,44.444444444,470.0,1063.1,44.315432995,4304.0,12.145154918,16.0,36.190090000000005,22.0,49.34727,93.0,208.60437,5627.0,36.0,46.0,82.1,4830,9974,48.42590735899999,1003.0,17444.0,5.7498280211,35.8,76621.0,14262.0,5.3723881644,5607.0,10234.0,54.787961696,65,14.702223429000002,259.0,580.75004204,228.0,102.60148772,10.0,True,19.483638547,16.289288984000002,3.6325427799,0.5643950766,81.40561340000001,17672.0,26.1,73.383002476,899.0,573.39543543,29.0,68.460812087,34.0,8.8014496505,15.16927393,14.819169645999999,9.8,,,9610,21.6,2312.2272141,5.090544701000001,30.0,22.550117636,79.0,25.30761567,38.256107074,3925.0,15.471638614000002,429.0,4.0172300777,116.639,12.969752520999998,2.9865667199,3.0458300799,40263.0,89.807474519,32.798850506,31.310806508000002,20.502372189000003,26.0,11.8309347,63.0,28.350411081,14.571428570999998,117.84875357,10061,59.695027886999995,2820.0,17.586529467000002,44582,23.599210444,18.491767978,22523,50.520389395,401,0.8994661523,360,0.8075007851,26,0.058319501100000004,3555,7.9740702526,17476,39.199677,561,1.3447432763,53.256919833000005,24564.0,54.079520937,19964,16653,11177,2167,18703.0,7027,7273,10734,9127,2297,26359,503,516,4979,605,2180,872,25.6,11.1,23.7,16.3,24.1,20.7,13.8,59.2,1.2,2.6,24.9,3.6,13.1,2.0,0.9134,0.9058,0.894,0.9179,0.9545,0.3999,0.7170000000000001,0.8625,0.9640000000000001,0.9758,0.9296,0.6361,0.8389,0.4706,0.88,0.8497,0.9628,0.5024,0.9647,0.993
37183,North Carolina,Wake,35.7902601368954,-78.6503144615947,998576,834.810328102624,1196.17111382604,7797.0,4691.2324853,13.391759885,3.2818029256,3.463126103,7.8736775477,12.194937751,25.1,8.0,16.4,90.056193555,19.893170376,104.0,328.0,31.707317073000002,6078.0,566.9,12.887314727,93958.0,10.00219295,908.0,84.68545999999999,769.0,70.40158000000001,3295.0,301.65567000000004,4022.0,47.0,59.0,89.1,251155,313532,80.105061046,19586.0,584548.0,3.3506230455000003,10.4,147651.0,34931.0,4.2269330967,68271.0,254053.0,26.872739153,1071,9.9887801097,678.0,114.89266517,2314.0,44.20934058899999,11.0,True,13.953301451,11.581375895999999,2.5318490536000002,0.5988023952,79.198439961,544089.0,35.5,81.623908609,7797.0,236.07259823,423.0,41.034297106,495.0,5.5100405183,10.026010502,10.787134305999999,8.5,3211.0,370.9,124130,12.1,44233.542151,4.9094212886,414.0,12.891979227,521.0,7.2758981475,31.650632437,83242.0,12.251956822,12210.0,4.4824117651,113.15521000000001,4.02581277,3.4949953267000002,3.4063773395,80169.0,31.575689848000003,43.415184591000006,36.477476636,2.6254680455,498.0,9.393212503200001,337.0,6.4384389709,8.3149779736,237.39481821,249558,63.907625646999996,41752.0,10.863043744,1092305,23.943037888000003,11.616352575999999,218080,19.965119632,8670,0.7937343508,82383,7.5421242235,921,0.0843171092,112797,10.326511368,653485,59.826239008,24803,2.5304819883,51.337218085,54973.0,6.101379256,401178,373245,105133,31051,35752.0,50508,99874,249554,81240,33623,390365,26322,65009,14205,9446,15915,22556,10.8,5.7,7.7,10.0,25.0,8.2,9.0,39.1,2.8,16.2,3.5,2.5,4.3,2.3,0.192,0.3422,0.0509,0.1356,0.128,0.0283,0.8141,0.0194,0.6014,0.1471,0.7997,0.8306,0.8701,0.9592,0.1461,0.6842,0.23399999999999999,0.5619,0.5291,0.3168
37185,North Carolina,Warren,36.3965132139164,-78.1066685576237,20324,429.085149939086,47.3658899705227,374.0,9486.656075,22.941932206,4.5676015352,4.4180294966,11.68,19.044592732,41.0,6.4,39.0,38.231928285,12.852373448,9.0,33.0,27.272727273,108.0,543.2,33.969679955,2308.0,16.369955316,1.0,5.02942,4.0,20.194879999999998,11.0,55.53592,6245.0,42.0,46.0,71.3,1970,3867,50.943884148,391.0,6574.0,5.9476726498,30.1,75257.0,15623.0,4.8170645843,1607.0,3600.0,44.63888888899999,25,12.573555297999999,39.5,210.53753698,76.0,76.012922197,9.7,False,18.439716312,17.026315789,0.9026434557999999,1.1605415861,82.48887613,6967.0,45.3,76.965757055,374.0,444.78011582,,,,,14.612719225,14.306943165,7.1,,,4290,21.2,892.48362301,4.2555961425,,,23.0,16.296569218,38.884183576,2074.0,19.564192057,256.0,6.933911159299999,25.2436,,2.8398760883,2.6628658236000002,38430.0,98.713968958,28.803279344,31.010395942,14.170929755,12.0,11.928084535999998,23.0,23.003910665,16.923076923,10.277316798,5643,72.532133676,1033.0,14.411272320999998,19807,18.412682385,25.405159792,10029,50.633614378999994,1112,5.6141768062,76,0.3837027314,5,0.025243600699999997,753,3.8016862725,7575,38.244055132,148,0.7717980809,50.648760538999994,20972.0,100.0,11771,7753,4662,772,19563.0,3004,4404,3855,4099,642,12597,274,112,4041,70,781,1036,24.2,9.9,20.8,21.7,19.0,21.2,8.3,62.0,1.4,1.0,34.3,0.9,10.1,5.1,0.8828,0.8405,0.8504,0.8319,0.9086,0.8456,0.1188,0.8819,0.4817,0.7418,0.9408,0.6778,0.8641,0.1656,0.9669,0.1344,0.8991,0.8141,0.7447,0.9144
37187,North Carolina,Washington,35.8225948572388,-76.5774820616,12503,346.5096337324,36.082690877379,212.0,10051.031295,23.914689554000002,4.6914009950999995,4.54142224,10.88664422,18.811718772,42.2,5.4,31.2,67.984578168,12.334289863,2.0,11.0,18.181818182,83.0,691.0,38.099139697,1175.0,13.059908859,4.0,33.30003,3.0,25.29724,12.0,101.18897,5133.0,46.0,41.0,72.5,1180,2265,52.097130243,275.0,4628.0,5.9420916162,38.7,65735.0,12237.0,5.3718231593,1496.0,2396.0,62.437395658999996,24,19.98001998,36.0,284.83266081,52.0,85.216564789,8.6,True,15.850144092,13.972055888,1.5946205572,1.0566762728,83.156946634,4441.0,30.8,76.204897246,212.0,432.09957751,11.0,110.93182735,,,14.863668737000001,14.617046638,17.5,,,2740,22.2,1712.4042103,12.945299443,,,18.0,20.814301738,35.558958764,1077.0,16.178458765,108.0,4.3795620438,50.59449,,2.8708930427999997,2.7500308093,36042.0,97.39304812799999,23.100580085,20.079100055999998,,,,,,,53.165422667,3208,63.236743544,1000.0,20.995171110999998,11859,20.043848554,24.361244624,5684,47.929842314,115,0.969727633,45,0.379458639,3,0.0252972426,693,5.8436630407,5257,44.32920145,12,0.1041666667,52.525508053,8963.0,67.757786513,6420,5203,2916,846,20423.0,1792,2647,2747,2767,832,6879,66,34,1630,88,592,164,23.6,16.0,20.7,21.2,22.0,22.5,16.0,55.0,0.6,0.5,25.4,1.7,11.4,1.3,0.8711,0.9834,0.7956,0.8281,0.9245,0.8239,0.4126,0.9214,0.9866,0.9955,0.9102,0.4142,0.6931,0.0895,0.8863,0.4314,0.9376,0.2789,0.547,0.9338
37189,North Carolina,Watauga,36.2311024754921,-81.6964387792536,52745,312.41849045981604,168.828035505742,415.0,5145.0351508,18.005719240999998,4.3106074611,4.5564770338,7.628458498,18.012060815,16.7,7.3,19.3,92.008457487,19.382191013,12.0,27.0,44.444444444,266.0,482.6,4.8267383087999995,5812.0,14.221743705,41.0,74.38181,34.0,60.77397,227.0,405.75565,3281.0,44.0,52.0,89.6,8387,10713,78.288061234,1000.0,28832.0,3.4683684795,15.3,96399.0,14042.0,6.865047714,1599.0,6982.0,22.90174735,72,13.062172312000001,64.0,120.79574195,141.0,52.134558927,8.3,True,25.787401575,24.180225282,1.4025590551,1.4271653543,73.977268065,24371.0,20.9,82.04846048600001,415.0,237.50099242,19.0,66.89198704399999,,,13.646595437,14.476612023,7.0,,,8980,16.8,1344.6030921,2.6323990135,14.0,8.4854656096,28.0,7.472704612,32.477208606,5480.0,16.243775195999998,376.0,5.0193565612,96.52337,,3.3640939787,3.3401201192000003,48489.0,34.241730809,56.56272655,35.065581645,,37.0,15.305457456,25.0,9.2437161218,11.6,212.42099784,12345,60.648489315,3867.0,19.902213073,55945,12.828671016,15.824470462,964,1.7231209223,226,0.403968183,665,1.1886674412,20,0.0357493967,2097,3.7483242469999998,51263,91.631066226,302,0.5771178505,50.065242649,28316.0,55.435697645,32983,20320,14797,2315,22892.0,3531,7424,6932,5591,927,4167,338,3849,3015,287,1243,5509,31.3,8.8,12.0,14.1,13.1,10.7,4.6,7.9,0.7,11.7,9.1,1.4,6.1,10.4,0.9698,0.7453,0.6087,0.4467,0.7428,0.2022,0.0048,0.1114,0.0538,0.0051,0.2926,0.4655,0.3553,0.9137,0.4228,0.3165,0.5339,0.9344,0.8144,0.4123
37191,North Carolina,Wayne,35.3639704389051,-78.0039988867299,124447,553.909167068092,224.670410599472,1952.0,9164.3192678,20.757448702999998,4.5547539421,4.4574759231,8.6637673744,17.654392519,38.1,6.6,28.3,45.162816111000005,14.680517338,25.0,94.0,26.595744681,796.0,641.0,36.3073249,15078.0,14.998507907999999,58.0,46.7094,64.0,51.927820000000004,229.0,185.80423000000002,5272.0,42.0,45.0,82.5,18720,31024,60.34038164,2271.0,52731.0,4.3067645218,31.5,86226.0,18691.0,4.6132363169,12618.0,29336.0,43.011998909,164,13.20748639,496.5,407.01725622,436.0,70.304664295,10.7,True,16.165053706,13.536178905,2.594916516,1.0634903754,80.530116894,53724.0,23.1,76.143496714,1952.0,453.54922546,78.0,66.245413779,79.0,6.8869322639999995,14.238152295,14.018984932999999,16.7,,,21900,17.6,10606.216162,8.6494508875,72.0,19.377237129,138.0,15.880559778,36.377655791,13746.0,19.001935306,1501.0,5.0571072403,113.59211,8.3993168763,2.9334357627,2.7342739627999997,41572.0,83.037404697,40.660098729,36.551904948,9.6664276911,66.0,10.472133803,100.0,16.124923003,10.824742268,66.490201381,29626,61.524723278,6365.0,13.890404382,123248,23.676651954,16.443268856,38201,30.995229132,1036,0.8405815916,1660,1.3468778397999999,197,0.15984032199999998,15212,12.342593795,65442,53.097819032,4889,4.2268986027999995,51.374464493999994,56902.0,46.404018822,53202,47013,26475,6687,21674.0,13903,17873,30014,20568,5709,56903,5311,1792,13706,1217,3913,2810,21.8,11.8,17.0,14.4,24.1,17.1,12.1,45.7,4.6,3.4,25.8,2.6,8.3,2.3,0.8198,0.9293,0.7004,0.7023,0.8459,0.2229,0.7176,0.6533,0.9185,0.843,0.8602,0.9058,0.9255,0.5613,0.8921,0.6982,0.7972,0.5616,0.9376,0.9621
37193,North Carolina,Wilkes,36.2062829460099,-81.1633987041336,68888,754.539737360602,91.2980411621154,1188.0,9533.6234319,17.578168147,4.2755274879,4.2954937235,9.4560669456,17.855462044,42.6,7.6,31.8,73.994808192,15.307687133,16.0,56.0,28.571428571,175.0,255.2,39.014522072,8366.0,15.705784069000002,28.0,40.83061,23.0,33.54873,129.0,188.16459,4837.0,48.0,51.0,87.9,8472,15185,55.791899901,1128.0,30230.0,3.7313926563,31.6,80093.0,16490.0,4.8570648878,4137.0,13894.0,29.775442636999998,99,14.436537564000002,144.0,209.48653976,371.0,108.09613855,9.6,False,14.065615371,12.490761270999998,1.9032082654,0.9062896502,84.643687736,28809.0,29.8,76.45383510399999,1188.0,443.94916203,27.0,47.372576542,37.0,7.8290308929,13.309091128,13.773587529,14.0,,,9450,13.8,4177.4749037,6.024624897100001,72.0,34.973017346,91.0,18.897624714000003,34.049196621,7675.0,19.453033913,775.0,5.2933542791,81.68385,5.7395867498,3.1129496855000003,3.0957615279,44080.0,81.129421222,42.092907321,40.861603553,5.6069875525,71.0,19.849234913,59.0,17.190491035999997,24.0,31.831036619000002,21036,74.187973902,3194.0,11.851137249,68557,20.483685109,21.554327055999998,2972,4.3350788394999995,273,0.39820878979999996,404,0.5892906632,61,0.08897705560000001,4637,6.763714865,59602,86.937876512,914,1.4049650296,50.80152282,50473.0,72.790597058,33046,27583,14278,2997,20145.0,11306,13672,14704,12331,1945,8162,1169,697,8953,523,1943,936,21.1,9.7,23.1,19.8,21.3,18.1,7.1,11.8,1.8,2.1,27.1,1.9,7.0,1.4,0.7969,0.8259,0.8128,0.9019,0.894,0.7377,0.3394,0.7195,0.2859,0.5527,0.4117,0.7389,0.5852,0.3948,0.9086,0.5053,0.6705,0.3002,0.6336,0.8083
37195,North Carolina,Wilson,35.7051525270431,-77.91867351474279,81617,367.573330272492,222.04276882518997,1361.0,10147.615462,21.263677217,4.4363187483,4.3726535038,11.33383572,18.060110062,32.3,6.9,31.0,65.679395327,13.920233867,19.0,79.0,24.050632910999997,516.0,631.8,34.439045003000004,9099.0,13.846153845999998,37.0,45.30372,30.0,36.83015,133.0,163.28034,6745.0,42.0,51.0,78.5,10394,19201,54.132597261,2167.0,35342.0,6.1315149114,31.1,87270.0,18101.0,4.8212805922,9345.0,18779.0,49.763033175,91,11.142265921,321.0,403.24606804,310.0,75.99864673399999,10.7,False,18.206011270999998,15.599682288,3.0056355667,0.6418284283,82.950046577,34352.0,23.0,75.854356566,1361.0,460.15046505,64.0,84.201662983,69.0,10.44188862,13.778560457000001,13.790906765,14.3,,,15990,19.7,900.60717207,1.1086579167,41.0,16.749255475,105.0,18.374761128,35.110575782,8340.0,17.574544305,860.0,4.4548044548000005,95.75839,13.525656182999999,3.0488103612,2.9718800039,44015.0,74.471423235,34.584701163000005,33.403161481,8.3998908014,43.0,9.7920798599,42.0,10.296590848,17.846153846,124.55750775,18964,59.026394421999996,4744.0,15.342820180999999,81455,22.934135412,18.268982874000002,32153,39.473328832,501,0.6150635320000001,987,1.2117119882,114,0.1399545761,8793,10.794917439,38278,46.99281812,1504,1.9657304178,52.68675956,31406.0,38.661151734,35714,31942,18043,3198,22519.0,10881,13375,19295,12169,3897,42479,1990,1083,5123,959,3198,1584,22.5,8.4,19.8,16.4,23.6,15.1,12.2,52.0,2.6,3.0,14.3,3.0,10.0,1.9,0.8446,0.7036,0.6371,0.7997,0.7997,0.4091,0.6578,0.4731,0.9217,0.8182,0.8933,0.8163,0.9042,0.5221,0.618,0.7816,0.8946,0.49700000000000005,0.8838,0.9279999999999999
37197,North Carolina,Yadkin,36.160540619272105,-80.6652375195865,37819,334.93855833848,112.913246499918,574.0,8204.0411773,17.355597654,4.1439862743,4.2476568086,9.7915115413,17.897245399000003,38.6,8.4,21.3,32.960995678,16.676001745,11.0,32.0,34.375,72.0,190.6,29.65885947,4232.0,14.060267782999999,11.0,29.120559999999998,8.0,21.3089,32.0,85.2356,4276.0,47.0,51.0,87.6,4758,8313,57.235654998,600.0,17791.0,3.3724917093,20.5,82230.0,20255.0,4.0597383362,2439.0,7987.0,30.537122825,53,14.030814845999998,91.5,254.81431973,179.0,95.098445486,9.9,False,12.561334642,9.4680851064,3.1076218515,1.3738959763999998,82.739637306,15440.0,41.2,77.026845765,574.0,399.24428662,12.0,37.603409376,,,12.846680099999999,13.338376063,11.0,,,4430,11.7,350.97170782,0.9138460340000001,28.0,24.811916809,43.0,16.266436667,31.47845649,3844.0,17.246175243,440.0,5.3210787278,71.91753,18.1769437,3.1699737365,3.1544380037,49070.0,57.509627728000005,34.688376029000004,25.170624060999998,,33.0,17.917551742,31.0,16.469563185,21.785714285999997,41.810221858,11848,76.69601242899999,1463.0,9.826706072,37543,20.754867752,20.152891350999997,1156,3.0791359241000005,257,0.6845483845,180,0.4794502304,47,0.1251897824,4192,11.165863144000001,31583,84.124870149,978,2.7406473308,50.77910662399999,32521.0,84.676873405,17242,15287,7112,1145,21820.0,5785,6884,8299,6381,1384,5715,888,184,4326,472,895,337,19.0,6.8,21.9,18.2,21.9,17.0,9.1,15.1,2.5,1.1,25.1,3.1,5.9,0.9,0.7042,0.4957,0.6944,0.8685,0.7396,0.5944,0.4094,0.6437,0.6097,0.6851,0.4912,0.8096,0.6781,0.1869,0.8822,0.7927,0.5033,0.1261,0.4785,0.7275
37199,North Carolina,Yancey,35.8989458274926,-82.3076279734572,17599,312.589332486674,56.3007056574788,284.0,7430.2210727,18.178353644,4.3362821380000005,4.3946948051,8.8926174497,16.81119175,29.9,8.1,30.6,100.0,15.197127639000001,6.0,15.0,40.0,28.0,157.8,33.745103947,1928.0,14.695121950999999,12.0,67.62849,5.0,27.928279999999997,34.0,189.91231000000002,1807.0,41.0,37.0,92.0,2147,3694,58.121277748000004,295.0,8245.0,3.5779260157999997,26.3,78871.0,18089.0,4.3601636354,772.0,3294.0,23.436551305,17,9.5807033363,7.5,42.744785136,93.0,105.05388248,8.6,False,13.302139037,10.816326531,1.8716577540000001,1.3368983957,83.52658371,7072.0,40.1,78.36297287800001,284.0,374.87686812,,,,,13.318758631,13.791327177000001,18.1,,,2370,13.5,85.17672628300001,0.4780375254,12.0,22.503516174,21.0,16.973537447000002,29.847138514,1742.0,17.594182405999998,205.0,6.0471976401,83.78484,,3.3238335813,3.4029756749,44756.0,51.151241535,57.472618066,27.38855985,,19.0,19.870835833,11.0,12.425728035,13.333333332999999,53.884043386,5496,74.250202648,778.0,11.23141331,17903,18.259509579,25.733117355,152,0.8490197173999999,139,0.7764061889,58,0.32396805,50,0.2792828018,976,5.451600290499999,16498,92.15215327,236,1.4013419631,50.84622688899999,17818.0,100.0,11072,7479,3713,718,21508.0,2151,4106,3383,3546,549,1255,225,219,2361,141,565,157,21.3,9.5,16.6,23.3,19.2,20.4,7.3,7.1,1.3,2.0,21.3,1.9,7.6,0.9,0.8026,0.8109,0.7154,0.6829,0.8071,0.8943,0.1334,0.8469,0.3305,0.653,0.2639,0.6654,0.4559,0.377,0.8087,0.4992,0.7389,0.1283,0.5088,0.7077
